"BranchID","BranchName","DeptID","DeptName","CategoryID","CategoryName","Qty","NetSales","Cost","GM$","GM%","TranDate_DDMMYYYY"
542,Maxval-u Supermart - Premium Savusavu,"58",Food,"5818",Seasoning,"6.0000","18.1652","10.7100","7.4552","41.0400","01/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5847",Canned Fish,"562.0000","1348.5504","1240.4430","108.1074","8.0100","01/01/2022"
537,Maxval-u Supermart - Rakiraki,"68",Delicatessen,"6811",Frozen Chicken,"26.6600","161.0734","136.1070","24.9664","15.5000","06/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5821",Canned Meat,"99.0000","390.8991","368.2610","22.6381","5.7900","05/01/2022"
561,Maxval-u Supermart - Naulu,"60",Beverages,"6002",Beverage Hot - Coffee,"22.0000","47.8898","33.0140","14.8758","31.0600","02/01/2022"
523,Maxval-u Supermart - Sigatoka,"68",Delicatessen,"6811",Frozen Chicken,"3.2600","18.3945","15.5430","2.8515","15.5000","06/01/2022"
512,Maxval-u Supermart - City Homemaker,"66",Fruit,"6620",Local Fruits,"0.9680","2.0000","3.3880",-1.3880,-69.4000,"05/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"58",Food,"5847",Canned Fish,"123.0000","362.8441","335.8670","26.9771","7.4300","02/01/2022"
581,Maxval-u Supermart - Valelevu,"61",Supermarket (Non-Food),"6111",Hair Care,"23.0000","105.2019","82.3200","22.8819","21.7500","04/01/2022"
532,Maxval-u Supermart - Tavua,"69",Alcoholic Beverage,"6903",Imported Wines,"2.0000","7.7982","7.5040","0.2942","3.7700","04/01/2022"
527,Maxval-u Supermart - Navua,"29",School & Office,"2908",Files/ Folders And Recordables,"3.0000","1.1193","0.7980","0.3213","28.7000","05/01/2022"
521,Maxval-u Supermart - Hypermarket,"69",Alcoholic Beverage,"6903",Imported Wines,"344.0000","1442.3394","1366.6230","75.7164","5.2400","02/01/2022"
513,Maxval-u Nausori,"68",Delicatessen,"6811",Frozen Chicken,"20.9600","169.9909","143.6420","26.3489","15.5000","06/01/2022"
543,Maxval-u Supermart - Somosomo,"58",Food,"5819",Baked Bean / Spaghetti,"3.0000","6.3761","4.3750","2.0011","31.3800","02/01/2022"
564,Maxval-u Supermart - Lami,"69",Alcoholic Beverage,"6903",Imported Wines,"89.0000","461.6055","392.5170","69.0885","14.9600","05/01/2022"
524,Maxval-u Supermart - Namaka,"68",Delicatessen,"6811",Frozen Chicken,"4.2550","53.2661","45.0100","8.2561","15.4900","07/01/2022"
517,Maxval-u Supermart - Flagstaff,"63",Frozen,"6305",Frozen Vegetables,"15.0000","38.6238","29.2090","9.4148","24.3700","02/01/2022"
524,Maxval-u Supermart - Namaka,"69",Alcoholic Beverage,"6903",Imported Wines,"45.0000","294.7706","234.8710","59.8996","20.3200","06/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5821",Canned Meat,"205.0000","690.7431","645.4010","45.3421","6.5600","07/01/2022"
517,Maxval-u Supermart - Flagstaff,"69",Alcoholic Beverage,"6903",Imported Wines,"120.0000","667.7982","584.5910","83.2072","12.4500","07/01/2022"
551,MH  Superfresh,"66",Fruit,"6620",Local Fruits,"27.1780","106.0826","69.6821","36.4005","34.3100","03/01/2022"
564,Maxval-u Supermart - Lami,"68",Delicatessen,"6811",Frozen Chicken,"5.5300","71.0550","60.0420","11.0130","15.4900","01/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5819",Baked Bean / Spaghetti,"3.0000","5.5046","5.0250","0.4796","8.7100","02/01/2022"
545,Maxval-u Supermart - Labasa Town,"60",Beverages,"6002",Beverage Hot - Coffee,"25.0000","87.2018","62.5300","24.6718","28.2900","06/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5839",Salt,"229.0000","113.3854","112.3510","1.0344","0.9100","07/01/2022"
521,Maxval-u Supermart - Hypermarket,"29",School & Office,"2908",Files/ Folders And Recordables,"2.0000","1.1009","0.8800","0.2209","20.0600","04/01/2022"
512,Maxval-u Supermart - City Homemaker,"70",Tobacco,"7001",Tobacco,"101.0000","1030.2752","978.3980","51.8772","5.0300","06/01/2022"
545,Maxval-u Supermart - Labasa Town,"69",Alcoholic Beverage,"6903",Imported Wines,"106.0000","510.4587","431.8580","78.6007","15.3900","04/01/2022"
551,MH  Superfresh,"63",Frozen,"6305",Frozen Vegetables,"113.0000","387.3852","292.3860","94.9992","24.5200","07/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5819",Baked Bean / Spaghetti,"13.0000","23.8532","20.8260","3.0272","12.6900","02/01/2022"
512,Maxval-u Supermart - City Homemaker,"69",Alcoholic Beverage,"6903",Imported Wines,"500.0000","2683.6239","2281.3310","402.2929","14.9900","01/01/2022"
514,MHCC Level 1 Supermarket,"70",Tobacco,"7001",Tobacco,"91.0000","947.4311","898.4690","48.9621","5.1600","02/01/2022"
524,Maxval-u Supermart - Namaka,"68",Delicatessen,"6811",Frozen Chicken,"12.8250","162.6423","137.4330","25.2093","15.4900","06/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5847",Canned Fish,"532.4000","1108.1651","1035.7578","72.4073","6.5300","07/01/2022"
551,MH  Superfresh,"58",Food,"5839",Salt,"78.0000","77.6698","70.1140","7.5558","9.7200","06/01/2022"
578,MH Levuka,"58",Food,"5847",Canned Fish,"158.0000","326.1834","264.9470","61.2364","18.7700","05/01/2022"
543,Maxval-u Supermart - Somosomo,"58",Food,"5819",Baked Bean / Spaghetti,"5.0000","10.5046","7.0550","3.4496","32.8300","05/01/2022"
531,Maxval-u Supermart - Ba,"63",Frozen,"6305",Frozen Vegetables,"26.0000","45.6422","33.3710","12.2712","26.8800","02/01/2022"
521,Maxval-u Supermart - Hypermarket,"69",Alcoholic Beverage,"6903",Imported Wines,"490.0000","2527.6606","2241.9140","285.7466","11.3000","01/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5847",Canned Fish,"1441.0000","2967.8533","2765.0540","202.7993","6.8300","07/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"68",Delicatessen,"6811",Frozen Chicken,"8.9550","107.1010","90.5000","16.6010","15.5000","06/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5837",Confectionery,"26.0000","51.0093","34.9010","16.1083","31.5700","04/01/2022"
512,Maxval-u Supermart - City Homemaker,"70",Tobacco,"7001",Tobacco,"84.0000","916.1467","869.8380","46.3087","5.0500","04/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5839",Salt,"184.0000","140.7339","135.8000","4.9339","3.5000","06/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5847",Canned Fish,"291.0000","561.8165","494.8760","66.9405","11.9100","06/01/2022"
517,Maxval-u Supermart - Flagstaff,"69",Alcoholic Beverage,"6903",Imported Wines,"78.0000","429.4955","356.4360","73.0595","17.0100","06/01/2022"
513,Maxval-u Nausori,"58",Food,"5847",Canned Fish,"1394.0000","2566.6975","2316.1690","250.5285","9.7600","04/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5847",Canned Fish,"310.0000","584.5781","521.5410","63.0371","10.7800","05/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5847",Canned Fish,"522.0000","837.7705","781.3250","56.4455","6.7300","01/01/2022"
545,Maxval-u Supermart - Labasa Town,"68",Delicatessen,"6811",Frozen Chicken,"5.5980","24.8532","21.0010","3.8522","15.4900","07/01/2022"
551,MH  Superfresh,"63",Frozen,"6305",Frozen Vegetables,"102.0000","316.2843","238.4200","77.8643","24.6100","06/01/2022"
581,Maxval-u Supermart - Valelevu,"69",Alcoholic Beverage,"6903",Imported Wines,"1689.0000","7295.4588","6828.8720","466.5868","6.3900","01/01/2022"
519,MHCC Quick Stop,"58",Food,"5837",Confectionery,"1.0000","1.0550","0.6520","0.4030","38.1900","02/01/2022"
517,Maxval-u Supermart - Flagstaff,"69",Alcoholic Beverage,"6903",Imported Wines,"35.0000","155.4129","138.9060","16.5069","10.6200","05/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"68",Delicatessen,"6811",Frozen Chicken,"7.7500","96.7614","81.7640","14.9974","15.4900","05/01/2022"
514,MHCC Level 1 Supermarket,"66",Fruit,"6620",Local Fruits,"2.8260","11.0184","12.5270",-1.5086,-13.6900,"06/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5821",Canned Meat,"178.0000","646.4406","604.2850","42.1556","6.5200","07/01/2022"
551,MH  Superfresh,"58",Food,"5839",Salt,"54.0000","58.7981","53.2860","5.5121","9.3700","01/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5847",Canned Fish,"567.0000","1343.4036","1227.3260","116.0776","8.6400","07/01/2022"
524,Maxval-u Supermart - Namaka,"63",Frozen,"6305",Frozen Vegetables,"14.0000","26.4220","20.6190","5.8030","21.9600","06/01/2022"
511,MHCC Level 2 Homemaker,"26",China And Glassware,"2605",Drinkware,"15.0000","26.8349","17.2650","9.5699","35.6600","07/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5818",Seasoning,"2.0000","10.0000","6.4600","3.5400","35.4000","07/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5821",Canned Meat,"23.0000","90.6882","85.2470","5.4412","5.9900","02/01/2022"
543,Maxval-u Supermart - Somosomo,"63",Frozen,"6305",Frozen Vegetables,"12.0000","47.3945","29.7950","17.5995","37.1300","01/01/2022"
543,Maxval-u Supermart - Somosomo,"63",Frozen,"6305",Frozen Vegetables,"16.0000","38.8073","26.3670","12.4403","32.0500","07/01/2022"
511,MHCC Level 2 Homemaker,"26",China And Glassware,"2605",Drinkware,"1.0000","0.8716","0.6120","0.2596","29.7800","01/01/2022"
524,Maxval-u Supermart - Namaka,"58",Food,"5818",Seasoning,"5.0000","17.6606","11.3100","6.3506","35.9500","06/01/2022"
581,Maxval-u Supermart - Valelevu,"68",Delicatessen,"6811",Frozen Chicken,"8.5100","96.1284","81.2290","14.8994","15.4900","03/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"61",Supermarket (Non-Food),"6114",Sanitary/toilet Paper,"175.0000","517.8257","415.5400","102.2857","19.7500","07/01/2022"
513,Maxval-u Nausori,"61",Supermarket (Non-Food),"6114",Sanitary/toilet Paper,"768.0000","1583.4861","1391.4720","192.0141","12.1200","01/01/2022"
578,MH Levuka,"58",Food,"5832",Sugar,"167.0000","735.3028","589.0820","146.2208","19.8800","06/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"29",School & Office,"2901",Writing & Postage Materials,"9.0000","9.5137","11.8220",-2.3083,-24.2600,"02/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5809",Noodles,"791.0000","676.5597","570.5380","106.0217","15.6700","02/01/2022"
514,MHCC Level 1 Supermarket,"61",Supermarket (Non-Food),"6114",Sanitary/toilet Paper,"209.0000","597.1838","507.5970","89.5868","15.0000","01/01/2022"
551,MH  Superfresh,"34",Pools And Swimming,"3403",Beach,"1.0000","4.5413","1.8990","2.6423","58.1800","02/01/2022"
513,Maxval-u Nausori,"44",Communication,"4401",Mobile,"1.0000","366.0550","329.4400","36.6150","10.0000","02/01/2022"
524,Maxval-u Supermart - Namaka,"61",Supermarket (Non-Food),"6114",Sanitary/toilet Paper,"72.0000","194.6237","160.1800","34.4437","17.6900","02/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5809",Noodles,"1455.0000","1171.4863","977.1740","194.3123","16.5800","05/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5846",Rice,"126.0000","1524.0274","1356.1980","167.8294","11.0100","07/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5824",Cake Mix & Essentials,"11.0000","51.5597","33.7520","17.8077","34.5300","02/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5846",Rice,"176.0000","1808.6150","1625.8330","182.7820","10.1000","05/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5846",Rice,"45.0000","447.4678","371.6870","75.7808","16.9300","02/01/2022"
521,Maxval-u Supermart - Hypermarket,"61",Supermarket (Non-Food),"6112",Oral Care,"160.0000","422.7616","370.1860","52.5756","12.4300","05/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5809",Noodles,"1321.0000","912.7066","763.3850","149.3216","16.3600","07/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5809",Noodles,"706.0000","695.9173","593.2940","102.6233","14.7400","05/01/2022"
521,Maxval-u Supermart - Hypermarket,"69",Alcoholic Beverage,"6906",Imported Rtd,"2.0000","9.4495","7.2380","2.2115","23.4000","04/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5846",Rice,"237.0000","3130.3396","2831.3690","298.9706","9.5500","06/01/2022"
581,Maxval-u Supermart - Valelevu,"61",Supermarket (Non-Food),"6112",Oral Care,"149.0000","397.6793","309.8040","87.8753","22.0900","04/01/2022"
561,Maxval-u Supermart - Naulu,"69",Alcoholic Beverage,"6906",Imported Rtd,"4.0000","18.1651","15.4160","2.7491","15.1300","07/01/2022"
524,Maxval-u Supermart - Namaka,"58",Food,"5824",Cake Mix & Essentials,"10.0000","46.6514","29.6860","16.9654","36.3600","06/01/2022"
519,MHCC Quick Stop,"61",Supermarket (Non-Food),"6114",Sanitary/toilet Paper,"3.0000","35.6422","24.8100","10.8322","30.3900","01/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5846",Rice,"189.0000","2026.4861","1822.4190","204.0671","10.0600","06/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5846",Rice,"63.0000","718.5320","645.9610","72.5710","10.0900","02/01/2022"
551,MH  Superfresh,"61",Supermarket (Non-Food),"6114",Sanitary/toilet Paper,"413.0000","1173.2660","1024.8880","148.3780","12.6400","02/01/2022"
513,Maxval-u Nausori,"58",Food,"5846",Rice,"126.0000","1458.9817","1327.7090","131.2727","8.9900","02/01/2022"
514,MHCC Level 1 Supermarket,"69",Alcoholic Beverage,"6906",Imported Rtd,"21.0000","85.5047","72.5130","12.9917","15.1900","02/01/2022"
530,Maxval-u Nadi Lodhia,"25",Homeware,"2504",Drinkware,"2.0000","5.4128","3.0000","2.4128","44.5700","01/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5810",Pasta,"6.0000","23.4863","12.3780","11.1083","47.2900","05/01/2022"
513,Maxval-u Nausori,"58",Food,"5846",Rice,"419.0000","4292.6331","3855.9930","436.6401","10.1700","01/01/2022"
524,Maxval-u Supermart - Namaka,"58",Food,"5824",Cake Mix & Essentials,"19.0000","93.2568","59.5530","33.7038","36.1400","07/01/2022"
578,MH Levuka,"58",Food,"5824",Cake Mix & Essentials,"4.0000","27.4312","17.9740","9.4572","34.4700","02/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5846",Rice,"356.0000","4215.8075","3866.2640","349.5435","8.2900","01/01/2022"
519,MHCC Quick Stop,"58",Food,"5832",Sugar,"1.0000","1.0550","0.6270","0.4280","40.5600","07/01/2022"
513,Maxval-u Nausori,"58",Food,"5824",Cake Mix & Essentials,"28.0000","138.6879","87.3620","51.3259","37.0000","07/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5824",Cake Mix & Essentials,"31.0000","153.9450","97.9570","55.9880","36.3600","06/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5809",Noodles,"1415.0000","1182.6146","999.7090","182.9056","15.4600","07/01/2022"
517,Maxval-u Supermart - Flagstaff,"69",Alcoholic Beverage,"6906",Imported Rtd,"8.0000","32.1101","25.9860","6.1241","19.0700","02/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5810",Pasta,"5.0000","11.9266","10.0600","1.8666","15.6500","06/01/2022"
530,Maxval-u Nadi Lodhia,"29",School & Office,"2901",Writing & Postage Materials,"10.0000","6.8073","5.0240","1.7833","26.1900","07/01/2022"
564,Maxval-u Supermart - Lami,"69",Alcoholic Beverage,"6906",Imported Rtd,"18.0000","81.9266","65.2360","16.6906","20.3700","07/01/2022"
523,Maxval-u Supermart - Sigatoka,"61",Supermarket (Non-Food),"6112",Oral Care,"92.0000","256.5689","198.9340","57.6349","22.4600","04/01/2022"
578,MH Levuka,"58",Food,"5809",Noodles,"346.0000","332.6607","284.0700","48.5907","14.6000","05/01/2022"
511,MHCC Level 2 Homemaker,"29",School & Office,"2901",Writing & Postage Materials,"344.0000","456.0090","360.5380","95.4710","20.9300","07/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5824",Cake Mix & Essentials,"2.0000","6.5137","3.8720","2.6417","40.5500","03/01/2022"
543,Maxval-u Supermart - Somosomo,"61",Supermarket (Non-Food),"6112",Oral Care,"116.0000","334.4865","253.3040","81.1825","24.2700","07/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5824",Cake Mix & Essentials,"10.0000","46.7890","28.0490","18.7400","40.0500","07/01/2022"
514,MHCC Level 1 Supermarket,"64",Meat,"6405",Pork,"1.1700","23.5596","19.9080","3.6516","15.4900","04/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5846",Rice,"158.0000","1649.9268","1488.3700","161.5568","9.7900","05/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5810",Pasta,"5.0000","11.9267","8.3050","3.6217","30.3600","06/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5810",Pasta,"4.0000","11.0092","8.2520","2.7572","25.0400","04/01/2022"
551,MH  Superfresh,"58",Food,"5832",Sugar,"287.0000","845.7798","757.4510","88.3288","10.4400","06/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5809",Noodles,"1539.0000","914.1190","769.5780","144.5410","15.8100","04/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5809",Noodles,"1053.0000","1038.1559","880.5070","157.6489","15.1800","04/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5809",Noodles,"2782.0000","2016.1284","1697.8380","318.2904","15.7800","06/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5846",Rice,"58.0000","517.8347","471.2200","46.6147","9.0000","05/01/2022"
527,Maxval-u Supermart - Navua,"29",School & Office,"2901",Writing & Postage Materials,"52.0000","45.6604","33.5890","12.0714","26.4300","06/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5824",Cake Mix & Essentials,"29.0000","119.7432","77.3860","42.3572","35.3700","01/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5846",Rice,"324.0000","3147.9909","2837.7620","310.2289","9.8500","07/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5809",Noodles,"2486.0000","2003.3029","1691.1450","312.1579","15.5800","04/01/2022"
551,MH  Superfresh,"58",Food,"5846",Rice,"81.0000","805.9449","701.7240","104.2209","12.9300","03/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5810",Pasta,"4.0000","10.5505","9.2250","1.3255","12.5600","06/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5810",Pasta,"4.0000","11.0092","9.9590","1.0502","9.5300","04/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5809",Noodles,"301.0000","209.2938","179.3900","29.9038","14.2800","02/01/2022"
514,MHCC Level 1 Supermarket,"71",Secret Recipe,"7171",Foodcourt,"65.0000","5.9633","3.9850","1.9783","33.1700","05/01/2022"
521,Maxval-u Supermart - Hypermarket,"29",School & Office,"2901",Writing & Postage Materials,"25.0000","27.9266","21.3460","6.5806","23.5600","04/01/2022"
551,MH  Superfresh,"58",Food,"5832",Sugar,"202.0000","618.6605","546.3390","72.3215","11.6900","05/01/2022"
578,MH Levuka,"20",Baby,"2001",Baby Hardware,"1.0000","4.2661","2.6300","1.6361","38.3500","01/01/2022"
512,Maxval-u Supermart - City Homemaker,"61",Supermarket (Non-Food),"6112",Oral Care,"228.0000","590.6059","482.3850","108.2209","18.3200","01/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5824",Cake Mix & Essentials,"15.0000","39.4036","25.8580","13.5456","34.3700","06/01/2022"
527,Maxval-u Supermart - Navua,"29",School & Office,"2901",Writing & Postage Materials,"32.0000","13.3854","9.6830","3.7024","27.6500","05/01/2022"
514,MHCC Level 1 Supermarket,"71",Secret Recipe,"7171",Foodcourt,"111.0000","10.1835","6.8060","3.3775","33.1600","04/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5809",Noodles,"2517.0000","2019.2385","1696.5960","322.6425","15.9700","05/01/2022"
530,Maxval-u Nadi Lodhia,"44",Communication,"4401",Mobile,"1.0000","366.0550","329.4400","36.6150","10.0000","06/01/2022"
537,Maxval-u Supermart - Rakiraki,"69",Alcoholic Beverage,"6906",Imported Rtd,"4.0000","18.1651","14.2280","3.9371","21.6700","07/01/2022"
512,Maxval-u Supermart - City Homemaker,"29",School & Office,"2901",Writing & Postage Materials,"58.0000","26.6148","18.2770","8.3378","31.3200","01/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5824",Cake Mix & Essentials,"7.0000","36.5596","25.1220","11.4376","31.2800","02/01/2022"
512,Maxval-u Supermart - City Homemaker,"29",School & Office,"2901",Writing & Postage Materials,"94.0000","103.3027","77.5810","25.7217","24.8900","05/01/2022"
564,Maxval-u Supermart - Lami,"69",Alcoholic Beverage,"6906",Imported Rtd,"57.0000","228.0735","179.0130","49.0605","21.5100","02/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5809",Noodles,"1971.0000","1285.7615","1061.9970","223.7645","17.4000","04/01/2022"
532,Maxval-u Supermart - Tavua,"58",Food,"5824",Cake Mix & Essentials,"13.0000","58.6239","38.0310","20.5929","35.1200","05/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5824",Cake Mix & Essentials,"11.0000","44.3120","28.1850","16.1270","36.3900","06/01/2022"
513,Maxval-u Nausori,"58",Food,"5846",Rice,"312.0000","3520.2567","3144.6910","375.5657","10.6600","07/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5846",Rice,"215.0000","2466.4866","2228.6030","237.8836","9.6400","07/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5832",Sugar,"442.0000","905.7797","772.5690","133.2107","14.7000","06/01/2022"
530,Maxval-u Nadi Lodhia,"25",Homeware,"2504",Drinkware,"4.0000","10.8257","6.0000","4.8257","44.5700","06/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5824",Cake Mix & Essentials,"15.0000","54.1284","35.5500","18.5784","34.3200","02/01/2022"
578,MH Levuka,"58",Food,"5824",Cake Mix & Essentials,"14.0000","88.3946","56.5000","31.8946","36.0800","07/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5824",Cake Mix & Essentials,"25.0000","128.8899","79.7710","49.1189","38.1000","07/01/2022"
551,MH  Superfresh,"20",Baby,"2001",Baby Hardware,"4.0000","17.0643","10.5200","6.5443","38.3500","01/01/2022"
561,Maxval-u Supermart - Naulu,"20",Baby,"2001",Baby Hardware,"1.0000","4.2661","2.6300","1.6361","38.3500","02/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5809",Noodles,"1053.0000","1009.2660","856.5520","152.7140","15.1300","05/01/2022"
513,Maxval-u Nausori,"58",Food,"5809",Noodles,"2412.0000","1973.2568","1656.0700","317.1868","16.0700","04/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5846",Rice,"201.0000","2280.9174","2080.7780","200.1394","8.7700","01/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5810",Pasta,"5.0000","13.3028","11.6200","1.6828","12.6400","01/01/2022"
511,MHCC Level 2 Homemaker,"25",Homeware,"2504",Drinkware,"16.0000","82.7523","46.9600","35.7923","43.2500","04/01/2022"
530,Maxval-u Nadi Lodhia,"29",School & Office,"2901",Writing & Postage Materials,"12.0000","5.2752","4.9390","0.3362","6.3700","02/01/2022"
532,Maxval-u Supermart - Tavua,"58",Food,"5824",Cake Mix & Essentials,"10.0000","50.5505","31.5570","18.9935","37.5700","06/01/2022"
517,Maxval-u Supermart - Flagstaff,"61",Supermarket (Non-Food),"6112",Oral Care,"47.0000","164.5140","128.1770","36.3370","22.0800","04/01/2022"
530,Maxval-u Nadi Lodhia,"61",Supermarket (Non-Food),"6114",Sanitary/toilet Paper,"225.0000","646.4863","505.9010","140.5853","21.7400","05/01/2022"
532,Maxval-u Supermart - Tavua,"69",Alcoholic Beverage,"6906",Imported Rtd,"4.0000","16.0551","12.4040","3.6511","22.7400","05/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5824",Cake Mix & Essentials,"30.0000","156.9265","103.9990","52.9275","33.7200","01/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5810",Pasta,"2.0000","6.4220","4.5700","1.8520","28.8300","05/01/2022"
521,Maxval-u Supermart - Hypermarket,"29",School & Office,"2901",Writing & Postage Materials,"56.0000","54.5045","50.0240","4.4805","8.2200","07/01/2022"
530,Maxval-u Nadi Lodhia,"69",Alcoholic Beverage,"6906",Imported Rtd,"3.0000","14.1743","11.1930","2.9813","21.0300","04/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5809",Noodles,"1683.0000","1384.5139","1165.0470","219.4669","15.8500","01/01/2022"
530,Maxval-u Nadi Lodhia,"61",Supermarket (Non-Food),"6112",Oral Care,"161.0000","447.4042","333.8680","113.5362","25.3700","06/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5832",Sugar,"932.0000","2795.4037","2609.7860","185.6177","6.6400","01/01/2022"
521,Maxval-u Supermart - Hypermarket,"25",Homeware,"2504",Drinkware,"4.0000","19.6788","10.6720","9.0068","45.7600","04/01/2022"
521,Maxval-u Supermart - Hypermarket,"61",Supermarket (Non-Food),"6112",Oral Care,"81.0000","206.7985","171.7830","35.0155","16.9300","02/01/2022"
551,MH  Superfresh,"61",Supermarket (Non-Food),"6114",Sanitary/toilet Paper,"409.0000","1509.6605","1150.4180","359.2425","23.7900","05/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5832",Sugar,"191.0000","561.5688","496.5750","64.9938","11.5700","02/01/2022"
527,Maxval-u Supermart - Navua,"29",School & Office,"2901",Writing & Postage Materials,"37.0000","22.5687","16.9510","5.6177","24.8900","01/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5809",Noodles,"958.0000","877.0916","743.4330","133.6586","15.2300","02/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5846",Rice,"163.0000","1935.7799","1715.5820","220.1979","11.3700","05/01/2022"
551,MH  Superfresh,"61",Supermarket (Non-Food),"6114",Sanitary/toilet Paper,"471.0000","1547.5504","1240.0590","307.4914","19.8600","06/01/2022"
551,MH  Superfresh,"34",Pools And Swimming,"3403",Beach,"1.0000","4.5413","1.8990","2.6423","58.1800","05/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5810",Pasta,"1.0000","2.2936","1.6610","0.6326","27.5800","07/01/2022"
513,Maxval-u Nausori,"58",Food,"5846",Rice,"373.0000","4115.8531","3578.5950","537.2581","13.0500","04/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5824",Cake Mix & Essentials,"9.0000","47.5688","31.1220","16.4468","34.5700","07/01/2022"
521,Maxval-u Supermart - Hypermarket,"61",Supermarket (Non-Food),"6114",Sanitary/toilet Paper,"194.0000","595.2478","460.7540","134.4938","22.5900","05/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5846",Rice,"284.0000","3113.4402","2676.9950","436.4452","14.0100","04/01/2022"
512,Maxval-u Supermart - City Homemaker,"61",Supermarket (Non-Food),"6112",Oral Care,"266.0000","794.0187","621.9710","172.0477","21.6600","07/01/2022"
